"Date","waterLevel","watershed","DDate","week","wday","year"
2016-03-26,0.5371875,"Karurumo(C)",2016-03-26,12,6,2016
2016-03-27,0.5315,"Karurumo(C)",2016-03-27,12,0,2016
2016-03-28,0.518916666666667,"Karurumo(C)",2016-03-28,13,1,2016
2016-03-29,0.5135,"Karurumo(C)",2016-03-29,13,2,2016
2016-03-30,0.519229166666667,"Karurumo(C)",2016-03-30,13,3,2016
2016-03-31,0.510291666666667,"Karurumo(C)",2016-03-31,13,4,2016
2016-04-01,0.506708333333333,"Karurumo(C)",2016-04-01,13,5,2016
2016-04-02,0.547416666666667,"Karurumo(C)",2016-04-02,13,6,2016
2016-04-03,0.613604166666667,"Karurumo(C)",2016-04-03,13,0,2016
2016-04-04,0.6246875,"Karurumo(C)",2016-04-04,14,1,2016
2016-04-05,0.725208333333333,"Karurumo(C)",2016-04-05,14,2,2016
2016-04-06,0.597041666666667,"Karurumo(C)",2016-04-06,14,3,2016
2016-04-07,0.5785,"Karurumo(C)",2016-04-07,14,4,2016
2016-04-08,0.573166666666667,"Karurumo(C)",2016-04-08,14,5,2016
2016-04-09,0.569229166666667,"Karurumo(C)",2016-04-09,14,6,2016
2016-04-10,0.566083333333333,"Karurumo(C)",2016-04-10,14,0,2016
2016-04-11,0.595208333333333,"Karurumo(C)",2016-04-11,15,1,2016
2016-04-12,0.6290625,"Karurumo(C)",2016-04-12,15,2,2016
2016-04-13,0.692875,"Karurumo(C)",2016-04-13,15,3,2016
2016-04-14,0.591145833333333,"Karurumo(C)",2016-04-14,15,4,2016
2016-04-15,0.576770833333333,"Karurumo(C)",2016-04-15,15,5,2016
2016-04-16,0.572791666666667,"Karurumo(C)",2016-04-16,15,6,2016
2016-04-17,0.739458333333333,"Karurumo(C)",2016-04-17,15,0,2016
2016-04-18,0.644166666666667,"Karurumo(C)",2016-04-18,16,1,2016
2016-04-19,0.651875,"Karurumo(C)",2016-04-19,16,2,2016
2016-04-20,0.634729166666667,"Karurumo(C)",2016-04-20,16,3,2016
2016-04-21,0.632229166666667,"Karurumo(C)",2016-04-21,16,4,2016
2016-04-22,0.606166666666667,"Karurumo(C)",2016-04-22,16,5,2016
2016-04-23,0.584583333333333,"Karurumo(C)",2016-04-23,16,6,2016
2016-04-24,0.664104166666667,"Karurumo(C)",2016-04-24,16,0,2016
2016-04-25,0.748,"Karurumo(C)",2016-04-25,17,1,2016
2016-04-26,0.713895833333333,"Karurumo(C)",2016-04-26,17,2,2016
2016-04-27,0.7186875,"Karurumo(C)",2016-04-27,17,3,2016
2016-04-28,0.8619375,"Karurumo(C)",2016-04-28,17,4,2016
2016-04-29,0.855875,"Karurumo(C)",2016-04-29,17,5,2016
2016-04-30,0.837125,"Karurumo(C)",2016-04-30,17,6,2016
2016-05-01,0.859520833333333,"Karurumo(C)",2016-05-01,17,0,2016
2016-05-02,0.776375,"Karurumo(C)",2016-05-02,18,1,2016
2016-05-03,0.747416666666667,"Karurumo(C)",2016-05-03,18,2,2016
2016-05-04,0.729583333333333,"Karurumo(C)",2016-05-04,18,3,2016
2016-05-05,0.716666666666667,"Karurumo(C)",2016-05-05,18,4,2016
2016-05-06,0.739729166666667,"Karurumo(C)",2016-05-06,18,5,2016
2016-05-07,0.7520625,"Karurumo(C)",2016-05-07,18,6,2016
2016-05-08,0.7364375,"Karurumo(C)",2016-05-08,18,0,2016
2016-05-09,0.706354166666667,"Karurumo(C)",2016-05-09,19,1,2016
2016-05-10,0.782416666666667,"Karurumo(C)",2016-05-10,19,2,2016
2016-05-11,0.764770833333333,"Karurumo(C)",2016-05-11,19,3,2016
2016-05-12,0.719541666666667,"Karurumo(C)",2016-05-12,19,4,2016
2016-05-13,0.707416666666667,"Karurumo(C)",2016-05-13,19,5,2016
2016-05-14,0.702083333333333,"Karurumo(C)",2016-05-14,19,6,2016
2016-05-15,0.701083333333333,"Karurumo(C)",2016-05-15,19,0,2016
2016-05-16,0.694854166666667,"Karurumo(C)",2016-05-16,20,1,2016
2016-05-17,0.6811875,"Karurumo(C)",2016-05-17,20,2,2016
2016-05-18,0.70125,"Karurumo(C)",2016-05-18,20,3,2016
2016-05-19,0.8034375,"Karurumo(C)",2016-05-19,20,4,2016
2016-05-20,0.739583333333333,"Karurumo(C)",2016-05-20,20,5,2016
2016-05-21,0.7204375,"Karurumo(C)",2016-05-21,20,6,2016
2016-05-22,0.729416666666667,"Karurumo(C)",2016-05-22,20,0,2016
2016-05-23,0.723625,"Karurumo(C)",2016-05-23,21,1,2016
2016-05-24,0.715270833333333,"Karurumo(C)",2016-05-24,21,2,2016
2016-05-25,0.687,"Karurumo(C)",2016-05-25,21,3,2016
2016-05-26,0.66175,"Karurumo(C)",2016-05-26,21,4,2016
2016-05-27,0.662916666666667,"Karurumo(C)",2016-05-27,21,5,2016
2016-05-28,0.658416666666667,"Karurumo(C)",2016-05-28,21,6,2016
2016-05-29,0.650125,"Karurumo(C)",2016-05-29,21,0,2016
2016-05-30,0.6458125,"Karurumo(C)",2016-05-30,22,1,2016
2016-05-31,0.6534375,"Karurumo(C)",2016-05-31,22,2,2016
2016-06-01,0.654833333333333,"Karurumo(C)",2016-06-01,22,3,2016
2016-06-02,0.651958333333333,"Karurumo(C)",2016-06-02,22,4,2016
2016-06-03,0.639375,"Karurumo(C)",2016-06-03,22,5,2016
2016-06-04,0.634604166666667,"Karurumo(C)",2016-06-04,22,6,2016
2016-06-05,0.6405,"Karurumo(C)",2016-06-05,22,0,2016
2016-06-06,0.640708333333333,"Karurumo(C)",2016-06-06,23,1,2016
2016-06-07,0.642375,"Karurumo(C)",2016-06-07,23,2,2016
2016-06-08,0.633083333333333,"Karurumo(C)",2016-06-08,23,3,2016
2016-06-09,0.635645833333333,"Karurumo(C)",2016-06-09,23,4,2016
2016-06-10,0.632979166666667,"Karurumo(C)",2016-06-10,23,5,2016
2016-06-11,0.6326875,"Karurumo(C)",2016-06-11,23,6,2016
2016-06-12,0.628333333333333,"Karurumo(C)",2016-06-12,23,0,2016
2016-06-13,0.6238125,"Karurumo(C)",2016-06-13,24,1,2016
2016-06-14,0.6281875,"Karurumo(C)",2016-06-14,24,2,2016
2016-06-15,0.627,"Karurumo(C)",2016-06-15,24,3,2016
2016-06-16,0.613416666666667,"Karurumo(C)",2016-06-16,24,4,2016
2016-06-17,0.6131875,"Karurumo(C)",2016-06-17,24,5,2016
2016-06-18,0.639875,"Karurumo(C)",2016-06-18,24,6,2016
2016-06-19,0.625270833333333,"Karurumo(C)",2016-06-19,24,0,2016
2016-06-20,0.672291666666667,"Karurumo(C)",2016-06-20,25,1,2016
2016-06-21,0.645270833333333,"Karurumo(C)",2016-06-21,25,2,2016
2016-06-22,0.64175,"Karurumo(C)",2016-06-22,25,3,2016
2016-06-23,0.638875,"Karurumo(C)",2016-06-23,25,4,2016
2016-06-24,0.627208333333333,"Karurumo(C)",2016-06-24,25,5,2016
2016-06-25,0.6263125,"Karurumo(C)",2016-06-25,25,6,2016
2016-06-26,0.631583333333333,"Karurumo(C)",2016-06-26,25,0,2016
2016-06-27,0.623041666666667,"Karurumo(C)",2016-06-27,26,1,2016
2016-06-28,0.611854166666667,"Karurumo(C)",2016-06-28,26,2,2016
2016-06-29,0.6149375,"Karurumo(C)",2016-06-29,26,3,2016
2016-06-30,0.617208333333333,"Karurumo(C)",2016-06-30,26,4,2016
2016-07-01,0.612333333333333,"Karurumo(C)",2016-07-01,26,5,2016
2016-07-02,0.608083333333333,"Karurumo(C)",2016-07-02,26,6,2016
2016-07-03,0.607041666666667,"Karurumo(C)",2016-07-03,26,0,2016
2016-07-04,0.601645833333333,"Karurumo(C)",2016-07-04,27,1,2016
2016-07-05,0.5905625,"Karurumo(C)",2016-07-05,27,2,2016
2016-07-06,0.585729166666667,"Karurumo(C)",2016-07-06,27,3,2016
2016-07-07,0.5920625,"Karurumo(C)",2016-07-07,27,4,2016
2016-07-08,0.601458333333333,"Karurumo(C)",2016-07-08,27,5,2016
2016-07-09,0.601645833333333,"Karurumo(C)",2016-07-09,27,6,2016
2016-07-10,0.5940625,"Karurumo(C)",2016-07-10,27,0,2016
2016-07-11,0.597125,"Karurumo(C)",2016-07-11,28,1,2016
2016-07-12,0.598291666666667,"Karurumo(C)",2016-07-12,28,2,2016
2016-07-13,0.596041666666667,"Karurumo(C)",2016-07-13,28,3,2016
2016-07-14,0.5891875,"Karurumo(C)",2016-07-14,28,4,2016
2016-07-15,0.5809375,"Karurumo(C)",2016-07-15,28,5,2016
2016-07-16,0.581666666666667,"Karurumo(C)",2016-07-16,28,6,2016
2016-07-17,0.591041666666667,"Karurumo(C)",2016-07-17,28,0,2016
2016-07-18,0.584916666666667,"Karurumo(C)",2016-07-18,29,1,2016
2016-07-19,0.5724375,"Karurumo(C)",2016-07-19,29,2,2016
2016-07-20,0.572833333333333,"Karurumo(C)",2016-07-20,29,3,2016
2016-07-21,0.579895833333333,"Karurumo(C)",2016-07-21,29,4,2016
2016-07-22,0.576208333333333,"Karurumo(C)",2016-07-22,29,5,2016
2016-07-23,0.563354166666667,"Karurumo(C)",2016-07-23,29,6,2016
2016-07-24,0.560916666666667,"Karurumo(C)",2016-07-24,29,0,2016
2016-07-25,0.560479166666667,"Karurumo(C)",2016-07-25,30,1,2016
2016-07-26,0.556791666666667,"Karurumo(C)",2016-07-26,30,2,2016
2016-07-27,0.544583333333333,"Karurumo(C)",2016-07-27,30,3,2016
2016-07-28,0.552125,"Karurumo(C)",2016-07-28,30,4,2016
2016-07-29,0.551583333333333,"Karurumo(C)",2016-07-29,30,5,2016
2016-07-30,0.543083333333333,"Karurumo(C)",2016-07-30,30,6,2016
2016-07-31,0.543229166666667,"Karurumo(C)",2016-07-31,30,0,2016
2016-08-01,0.5506875,"Karurumo(C)",2016-08-01,31,1,2016
2016-08-02,0.5439375,"Karurumo(C)",2016-08-02,31,2,2016
2016-08-03,0.533708333333333,"Karurumo(C)",2016-08-03,31,3,2016
2016-08-04,0.542395833333333,"Karurumo(C)",2016-08-04,31,4,2016
2016-08-05,0.559291666666667,"Karurumo(C)",2016-08-05,31,5,2016
2016-08-06,0.571229166666667,"Karurumo(C)",2016-08-06,31,6,2016
2016-08-07,0.568625,"Karurumo(C)",2016-08-07,31,0,2016
2016-08-08,0.579354166666667,"Karurumo(C)",2016-08-08,32,1,2016
2016-08-09,0.586270833333333,"Karurumo(C)",2016-08-09,32,2,2016
2016-08-10,0.587020833333333,"Karurumo(C)",2016-08-10,32,3,2016
2016-08-11,0.572333333333333,"Karurumo(C)",2016-08-11,32,4,2016
2016-08-12,0.561666666666667,"Karurumo(C)",2016-08-12,32,5,2016
2016-08-13,0.560895833333333,"Karurumo(C)",2016-08-13,32,6,2016
2016-08-14,0.558395833333333,"Karurumo(C)",2016-08-14,32,0,2016
2016-08-15,0.5611875,"Karurumo(C)",2016-08-15,33,1,2016
2016-08-16,0.5635,"Karurumo(C)",2016-08-16,33,2,2016
2016-08-17,0.561083333333333,"Karurumo(C)",2016-08-17,33,3,2016
2016-08-18,0.548583333333333,"Karurumo(C)",2016-08-18,33,4,2016
2016-08-19,0.53775,"Karurumo(C)",2016-08-19,33,5,2016
2016-08-20,0.536708333333333,"Karurumo(C)",2016-08-20,33,6,2016
2016-08-21,0.536270833333333,"Karurumo(C)",2016-08-21,33,0,2016
2016-08-22,0.536354166666667,"Karurumo(C)",2016-08-22,34,1,2016
2016-08-23,0.530979166666667,"Karurumo(C)",2016-08-23,34,2,2016
2016-08-24,0.539208333333333,"Karurumo(C)",2016-08-24,34,3,2016
2016-08-25,0.529416666666667,"Karurumo(C)",2016-08-25,34,4,2016
2016-08-26,0.539666666666667,"Karurumo(C)",2016-08-26,34,5,2016
2016-08-27,0.545,"Karurumo(C)",2016-08-27,34,6,2016
2016-08-28,0.549666666666667,"Karurumo(C)",2016-08-28,34,0,2016
2016-08-29,0.549354166666667,"Karurumo(C)",2016-08-29,35,1,2016
2016-08-30,0.541958333333333,"Karurumo(C)",2016-08-30,35,2,2016
2016-08-31,0.591833333333333,"Karurumo(C)",2016-08-31,35,3,2016
2016-09-01,0.611625,"Karurumo(C)",2016-09-01,35,4,2016
2016-09-02,0.598958333333333,"Karurumo(C)",2016-09-02,35,5,2016
2016-09-03,0.605041666666667,"Karurumo(C)",2016-09-03,35,6,2016
2016-09-04,0.5950625,"Karurumo(C)",2016-09-04,35,0,2016
2016-09-05,0.5485625,"Karurumo(C)",2016-09-05,36,1,2016
2016-09-06,0.561604166666667,"Karurumo(C)",2016-09-06,36,2,2016
2016-09-07,0.563520833333333,"Karurumo(C)",2016-09-07,36,3,2016
2016-09-08,0.5525,"Karurumo(C)",2016-09-08,36,4,2016
2016-09-09,0.559583333333333,"Karurumo(C)",2016-09-09,36,5,2016
2016-09-10,0.564104166666667,"Karurumo(C)",2016-09-10,36,6,2016
2016-09-11,0.5569375,"Karurumo(C)",2016-09-11,36,0,2016
2016-09-12,0.5450625,"Karurumo(C)",2016-09-12,37,1,2016
2016-09-13,0.5450625,"Karurumo(C)",2016-09-13,37,2,2016
2016-09-14,0.541125,"Karurumo(C)",2016-09-14,37,3,2016
2016-09-15,0.534104166666667,"Karurumo(C)",2016-09-15,37,4,2016
2016-09-16,0.527645833333333,"Karurumo(C)",2016-09-16,37,5,2016
2016-09-17,0.527354166666667,"Karurumo(C)",2016-09-17,37,6,2016
2016-09-18,0.534166666666667,"Karurumo(C)",2016-09-18,37,0,2016
2016-09-19,0.537770833333333,"Karurumo(C)",2016-09-19,38,1,2016
2016-09-20,0.533875,"Karurumo(C)",2016-09-20,38,2,2016
2016-09-21,0.531395833333333,"Karurumo(C)",2016-09-21,38,3,2016
2016-09-22,0.5386875,"Karurumo(C)",2016-09-22,38,4,2016
2016-09-23,0.528208333333333,"Karurumo(C)",2016-09-23,38,5,2016
2016-09-24,0.519541666666667,"Karurumo(C)",2016-09-24,38,6,2016
2016-09-25,0.521395833333333,"Karurumo(C)",2016-09-25,38,0,2016
2016-09-26,0.524791666666667,"Karurumo(C)",2016-09-26,39,1,2016
2016-09-27,0.538357142857143,"Karurumo(C)",2016-09-27,39,2,2016
2017-11-13,0.611384615384615,"Karurumo(C)",2017-11-13,46,1,2017
2017-11-14,0.680375,"Karurumo(C)",2017-11-14,46,2,2017
2017-11-15,0.650833333333333,"Karurumo(C)",2017-11-15,46,3,2017
2017-11-16,0.5925625,"Karurumo(C)",2017-11-16,46,4,2017
2017-11-17,0.5684375,"Karurumo(C)",2017-11-17,46,5,2017
2017-11-18,0.558291666666667,"Karurumo(C)",2017-11-18,46,6,2017
2017-11-19,0.551104166666667,"Karurumo(C)",2017-11-19,46,0,2017
2017-11-20,0.544541666666667,"Karurumo(C)",2017-11-20,47,1,2017
2017-11-21,0.524916666666667,"Karurumo(C)",2017-11-21,47,2,2017
2017-11-22,0.504625,"Karurumo(C)",2017-11-22,47,3,2017
2017-11-23,0.490645833333333,"Karurumo(C)",2017-11-23,47,4,2017
2017-11-24,0.500145833333333,"Karurumo(C)",2017-11-24,47,5,2017
2017-11-25,0.513479166666667,"Karurumo(C)",2017-11-25,47,6,2017
2017-11-26,0.537083333333333,"Karurumo(C)",2017-11-26,47,0,2017
2017-11-27,0.5203125,"Karurumo(C)",2017-11-27,48,1,2017
2017-11-28,0.509604166666667,"Karurumo(C)",2017-11-28,48,2,2017
2017-11-29,0.5015,"Karurumo(C)",2017-11-29,48,3,2017
2017-11-30,0.503854166666667,"Karurumo(C)",2017-11-30,48,4,2017
2017-12-01,0.490458333333333,"Karurumo(C)",2017-12-01,48,5,2017
2017-12-02,0.48125,"Karurumo(C)",2017-12-02,48,6,2017
2017-12-03,0.485020833333333,"Karurumo(C)",2017-12-03,48,0,2017
2017-12-04,0.4801875,"Karurumo(C)",2017-12-04,49,1,2017
2017-12-05,0.469854166666667,"Karurumo(C)",2017-12-05,49,2,2017
2017-12-06,0.459541666666667,"Karurumo(C)",2017-12-06,49,3,2017
2017-12-07,0.454354166666667,"Karurumo(C)",2017-12-07,49,4,2017
2017-12-08,0.452958333333333,"Karurumo(C)",2017-12-08,49,5,2017
2017-12-09,0.454020833333333,"Karurumo(C)",2017-12-09,49,6,2017
2017-12-10,0.464645833333333,"Karurumo(C)",2017-12-10,49,0,2017
2017-12-11,0.476958333333333,"Karurumo(C)",2017-12-11,50,1,2017
2017-12-12,0.475520833333333,"Karurumo(C)",2017-12-12,50,2,2017
2017-12-13,0.473,"Karurumo(C)",2017-12-13,50,3,2017
2017-12-14,0.460979166666667,"Karurumo(C)",2017-12-14,50,4,2017
2017-12-15,0.455291666666667,"Karurumo(C)",2017-12-15,50,5,2017
2017-12-16,0.4546875,"Karurumo(C)",2017-12-16,50,6,2017
2017-12-17,0.457854166666667,"Karurumo(C)",2017-12-17,50,0,2017
2017-12-18,0.456083333333333,"Karurumo(C)",2017-12-18,51,1,2017
2017-12-19,0.478,"Karurumo(C)",2017-12-19,51,2,2017
2017-12-20,0.485041666666667,"Karurumo(C)",2017-12-20,51,3,2017
2017-12-21,0.479020833333333,"Karurumo(C)",2017-12-21,51,4,2017
2017-12-22,0.466895833333333,"Karurumo(C)",2017-12-22,51,5,2017
2017-12-23,0.449458333333333,"Karurumo(C)",2017-12-23,51,6,2017
2017-12-24,0.4433125,"Karurumo(C)",2017-12-24,51,0,2017
2017-12-25,0.4506875,"Karurumo(C)",2017-12-25,52,1,2017
2017-12-26,0.442354166666667,"Karurumo(C)",2017-12-26,52,2,2017
2017-12-27,0.433541666666667,"Karurumo(C)",2017-12-27,52,3,2017
2017-12-28,0.435,"Karurumo(C)",2017-12-28,52,4,2017
2017-12-29,0.44275,"Karurumo(C)",2017-12-29,52,5,2017
2017-12-30,0.439145833333333,"Karurumo(C)",2017-12-30,52,6,2017
2017-12-31,0.436645833333333,"Karurumo(C)",2017-12-31,52,0,2017
2018-01-01,0.4259375,"Karurumo(C)",2018-01-01,1,1,2018
2018-01-02,0.416395833333333,"Karurumo(C)",2018-01-02,1,2,2018
2018-01-03,0.419229166666667,"Karurumo(C)",2018-01-03,1,3,2018
2018-01-04,0.443375,"Karurumo(C)",2018-01-04,1,4,2018
2018-01-05,0.439916666666667,"Karurumo(C)",2018-01-05,1,5,2018
2018-01-06,0.435125,"Karurumo(C)",2018-01-06,1,6,2018
2018-01-07,0.441875,"Karurumo(C)",2018-01-07,1,0,2018
2018-01-08,0.444333333333333,"Karurumo(C)",2018-01-08,2,1,2018
2018-01-09,0.446354166666667,"Karurumo(C)",2018-01-09,2,2,2018
2018-01-10,0.444020833333333,"Karurumo(C)",2018-01-10,2,3,2018
2018-01-11,0.445270833333333,"Karurumo(C)",2018-01-11,2,4,2018
2018-01-12,0.443208333333333,"Karurumo(C)",2018-01-12,2,5,2018
2018-01-13,0.440333333333333,"Karurumo(C)",2018-01-13,2,6,2018
2018-01-14,0.427145833333333,"Karurumo(C)",2018-01-14,2,0,2018
2018-01-15,0.436666666666667,"Karurumo(C)",2018-01-15,3,1,2018
2018-01-16,0.424333333333333,"Karurumo(C)",2018-01-16,3,2,2018
2018-01-17,0.417854166666667,"Karurumo(C)",2018-01-17,3,3,2018
2018-01-18,0.417395833333333,"Karurumo(C)",2018-01-18,3,4,2018
2018-01-19,0.411458333333333,"Karurumo(C)",2018-01-19,3,5,2018
2018-01-20,0.412854166666667,"Karurumo(C)",2018-01-20,3,6,2018
2018-01-21,0.41025,"Karurumo(C)",2018-01-21,3,0,2018
2018-01-22,0.402354166666667,"Karurumo(C)",2018-01-22,4,1,2018
2018-01-23,0.397270833333333,"Karurumo(C)",2018-01-23,4,2,2018
2018-01-24,0.399125,"Karurumo(C)",2018-01-24,4,3,2018
2018-01-25,0.3998125,"Karurumo(C)",2018-01-25,4,4,2018
2018-01-26,0.401541666666667,"Karurumo(C)",2018-01-26,4,5,2018
2018-01-27,0.399270833333333,"Karurumo(C)",2018-01-27,4,6,2018
2018-01-28,0.395708333333333,"Karurumo(C)",2018-01-28,4,0,2018
2018-01-29,0.3866875,"Karurumo(C)",2018-01-29,5,1,2018
2018-01-30,0.388708333333333,"Karurumo(C)",2018-01-30,5,2,2018
2018-01-31,0.399125,"Karurumo(C)",2018-01-31,5,3,2018
2018-02-01,0.396895833333333,"Karurumo(C)",2018-02-01,5,4,2018
2018-02-02,0.392020833333333,"Karurumo(C)",2018-02-02,5,5,2018
2018-02-03,0.384083333333333,"Karurumo(C)",2018-02-03,5,6,2018
2018-02-04,0.391875,"Karurumo(C)",2018-02-04,5,0,2018
2018-02-05,0.384729166666667,"Karurumo(C)",2018-02-05,6,1,2018
2018-02-06,0.382875,"Karurumo(C)",2018-02-06,6,2,2018
2018-02-07,0.374,"Karurumo(C)",2018-02-07,6,3,2018
2018-02-08,0.369895833333333,"Karurumo(C)",2018-02-08,6,4,2018
2018-02-09,0.3556875,"Karurumo(C)",2018-02-09,6,5,2018
2018-02-10,0.3896875,"Karurumo(C)",2018-02-10,6,6,2018
2018-02-11,0.465208333333333,"Karurumo(C)",2018-02-11,6,0,2018
2018-02-12,0.484416666666667,"Karurumo(C)",2018-02-12,7,1,2018
2018-02-13,0.4860625,"Karurumo(C)",2018-02-13,7,2,2018
2018-02-14,0.47425,"Karurumo(C)",2018-02-14,7,3,2018
2018-02-15,0.476104166666667,"Karurumo(C)",2018-02-15,7,4,2018
2018-02-16,0.472645833333333,"Karurumo(C)",2018-02-16,7,5,2018
2018-02-17,0.4471875,"Karurumo(C)",2018-02-17,7,6,2018
2018-02-18,0.432229166666667,"Karurumo(C)",2018-02-18,7,0,2018
2018-02-19,0.426104166666667,"Karurumo(C)",2018-02-19,8,1,2018
2018-02-20,0.421,"Karurumo(C)",2018-02-20,8,2,2018
2018-02-21,0.365416666666667,"Karurumo(C)",2018-02-21,8,3,2018
2018-02-22,0.3438125,"Karurumo(C)",2018-02-22,8,4,2018
2018-02-23,0.329625,"Karurumo(C)",2018-02-23,8,5,2018
2018-02-24,0.328604166666667,"Karurumo(C)",2018-02-24,8,6,2018
2018-02-25,0.301729166666667,"Karurumo(C)",2018-02-25,8,0,2018
2018-02-26,0.278791666666667,"Karurumo(C)",2018-02-26,9,1,2018
2018-02-27,0.294979166666667,"Karurumo(C)",2018-02-27,9,2,2018
2018-02-28,0.310958333333333,"Karurumo(C)",2018-02-28,9,3,2018
2018-03-01,0.432541666666667,"Karurumo(C)",2018-03-01,9,4,2018
2018-03-02,0.4969375,"Karurumo(C)",2018-03-02,9,5,2018
2018-03-03,0.588125,"Karurumo(C)",2018-03-03,9,6,2018
2018-03-04,0.614520833333333,"Karurumo(C)",2018-03-04,9,0,2018
2018-03-05,0.5748125,"Karurumo(C)",2018-03-05,10,1,2018
2018-03-06,0.568666666666667,"Karurumo(C)",2018-03-06,10,2,2018
2018-03-07,0.648583333333333,"Karurumo(C)",2018-03-07,10,3,2018
2018-03-08,0.4999375,"Karurumo(C)",2018-03-08,10,4,2018
2018-03-09,0.471416666666667,"Karurumo(C)",2018-03-09,10,5,2018
2018-03-10,0.464791666666667,"Karurumo(C)",2018-03-10,10,6,2018
2018-03-11,0.464479166666667,"Karurumo(C)",2018-03-11,10,0,2018
2018-03-12,0.473791666666667,"Karurumo(C)",2018-03-12,11,1,2018
2018-03-13,0.476583333333333,"Karurumo(C)",2018-03-13,11,2,2018
2018-03-14,0.4594375,"Karurumo(C)",2018-03-14,11,3,2018
2018-03-15,0.465875,"Karurumo(C)",2018-03-15,11,4,2018
2018-03-16,0.46875,"Karurumo(C)",2018-03-16,11,5,2018
2018-03-17,0.4406875,"Karurumo(C)",2018-03-17,11,6,2018
2018-03-18,0.4450625,"Karurumo(C)",2018-03-18,11,0,2018
2018-03-19,0.52075,"Karurumo(C)",2018-03-19,12,1,2018
2018-03-20,0.5199375,"Karurumo(C)",2018-03-20,12,2,2018
2018-03-21,0.521666666666667,"Karurumo(C)",2018-03-21,12,3,2018
2018-03-22,0.526416666666667,"Karurumo(C)",2018-03-22,12,4,2018
2018-03-23,0.499708333333333,"Karurumo(C)",2018-03-23,12,5,2018
2018-03-24,0.4861875,"Karurumo(C)",2018-03-24,12,6,2018
2018-03-25,0.492020833333333,"Karurumo(C)",2018-03-25,12,0,2018
2018-03-26,0.527583333333333,"Karurumo(C)",2018-03-26,13,1,2018
2018-03-27,0.519708333333333,"Karurumo(C)",2018-03-27,13,2,2018
2018-03-28,0.514375,"Karurumo(C)",2018-03-28,13,3,2018
2018-03-29,0.545208333333333,"Karurumo(C)",2018-03-29,13,4,2018
2018-03-30,0.559708333333333,"Karurumo(C)",2018-03-30,13,5,2018
2018-03-31,0.548708333333333,"Karurumo(C)",2018-03-31,13,6,2018
2018-04-01,0.538,"Karurumo(C)",2018-04-01,13,0,2018
2018-04-02,0.561,"Karurumo(C)",2018-04-02,14,1,2018
2018-04-03,0.568104166666667,"Karurumo(C)",2018-04-03,14,2,2018
2018-04-04,0.610770833333333,"Karurumo(C)",2018-04-04,14,3,2018
2018-04-05,0.615145833333333,"Karurumo(C)",2018-04-05,14,4,2018
2018-04-06,0.637145833333333,"Karurumo(C)",2018-04-06,14,5,2018
2018-04-07,0.621708333333333,"Karurumo(C)",2018-04-07,14,6,2018
2018-04-08,0.712479166666667,"Karurumo(C)",2018-04-08,14,0,2018
2018-04-09,0.642083333333333,"Karurumo(C)",2018-04-09,15,1,2018
2018-04-10,0.779208333333333,"Karurumo(C)",2018-04-10,15,2,2018
2018-04-11,0.713416666666667,"Karurumo(C)",2018-04-11,15,3,2018
2018-04-12,0.715604166666667,"Karurumo(C)",2018-04-12,15,4,2018
2018-04-13,0.650125,"Karurumo(C)",2018-04-13,15,5,2018
2018-04-14,0.689375,"Karurumo(C)",2018-04-14,15,6,2018
2018-04-15,0.674958333333333,"Karurumo(C)",2018-04-15,15,0,2018
2018-04-16,0.691041666666667,"Karurumo(C)",2018-04-16,16,1,2018
2018-04-17,0.677604166666667,"Karurumo(C)",2018-04-17,16,2,2018
2018-04-18,0.684291666666667,"Karurumo(C)",2018-04-18,16,3,2018
2018-04-19,0.7074375,"Karurumo(C)",2018-04-19,16,4,2018
2018-04-20,0.672083333333333,"Karurumo(C)",2018-04-20,16,5,2018
2018-04-21,0.829,"Karurumo(C)",2018-04-21,16,6,2018
2018-04-22,0.8945,"Karurumo(C)",2018-04-22,16,0,2018
2018-04-23,0.783875,"Karurumo(C)",2018-04-23,17,1,2018
2018-04-24,0.9128125,"Karurumo(C)",2018-04-24,17,2,2018
2018-04-25,0.731479166666667,"Karurumo(C)",2018-04-25,17,3,2018
2018-04-26,0.638166666666667,"Karurumo(C)",2018-04-26,17,4,2018
2018-04-27,1.3944375,"Karurumo(C)",2018-04-27,17,5,2018
2018-04-28,1.2624375,"Karurumo(C)",2018-04-28,17,6,2018
2018-04-29,0.870104166666667,"Karurumo(C)",2018-04-29,17,0,2018
2018-04-30,0.822020833333333,"Karurumo(C)",2018-04-30,18,1,2018
2018-05-01,0.931583333333333,"Karurumo(C)",2018-05-01,18,2,2018
2018-05-02,1.09375,"Karurumo(C)",2018-05-02,18,3,2018
2018-05-03,0.802770833333333,"Karurumo(C)",2018-05-03,18,4,2018
2018-05-04,0.9246875,"Karurumo(C)",2018-05-04,18,5,2018
2018-05-05,0.818020833333333,"Karurumo(C)",2018-05-05,18,6,2018
2018-05-06,0.766979166666667,"Karurumo(C)",2018-05-06,18,0,2018
2018-05-07,0.897958333333333,"Karurumo(C)",2018-05-07,19,1,2018
2018-05-08,0.899645833333333,"Karurumo(C)",2018-05-08,19,2,2018
2018-05-09,0.796458333333333,"Karurumo(C)",2018-05-09,19,3,2018
2018-05-10,0.774708333333333,"Karurumo(C)",2018-05-10,19,4,2018
2018-05-11,0.743125,"Karurumo(C)",2018-05-11,19,5,2018
